CustomerID,Country,num_transactions,Amount,Recency,ClusterID,Country_Name
12538.0,29,-0.5337346782742075,-0.6076483883096745,-0.6688972089958876,0,Spain
12539.0,29,2.3493262724211723,2.946321383605461,-0.7376345954554675,2,Spain
12541.0,29,-0.18047424558030725,0.02115634784694613,-0.6590775823588046,0,Spain
12544.0,29,-0.545130176103043,-0.6160530981800504,-0.6590775823588046,0,Spain
12545.0,29,-0.20326524123797826,0.040726587436027514,-0.2171943836900762,0,Spain
12546.0,29,0.024644715338731624,0.18448278256436015,-0.49214392952839614,0,Spain
12547.0,29,-0.681876150049069,-0.7667266242198802,0.9906196926711149,0,Spain
12548.0,29,-0.7160626435355755,-0.8814381795416169,0.6763916402844635,0,Spain
12550.0,29,-0.1234967564361298,0.004499741012928518,-0.1779158771417448,0,Spain
12551.0,29,-0.659085154391398,-0.8072729821399968,2.561759954604372,0,Spain
12552.0,18,-0.545130176103043,-0.5323931255066843,-0.570700942625059,1,Italy
12553.0,13,1.460477441772004,2.7423161531154276,-0.8751093683746275,1,France
12556.0,29,0.6058151046093418,-0.3633922381858772,-0.46268504961714757,0,Spain
12558.0,32,-0.5223391804453721,-0.978423437682197,-0.9340271281971246,0,USA
12559.0,14,-0.5223391804453721,-0.4321580462162255,2.1002375026614777,1,Germany
12560.0,14,0.49186012632098686,1.1623733228643756,-0.904568248285876,1,Germany
12561.0,14,-0.5907121674183851,-0.7350943525259199,2.021680489564815,1,Germany
12562.0,13,1.14140350256461,2.8742344417354246,-0.8751093683746275,1,France
12564.0,13,-0.5337346782742075,-0.5129553237701059,1.609256170807335,1,France
12565.0,28,-0.659085154391398,-0.844793644506778,1.8154683301860748,0,Saudi Arabia
12566.0,14,-0.545130176103043,-0.6252218725840969,-0.23683363696424192,1,Germany
12569.0,14,1.4034999526278265,3.1627961472849977,-0.9340271281971246,1,Germany
12571.0,13,-0.38559320649934614,-0.4490693412281334,-0.5608813159879761,1,France
12572.0,14,-0.06651926729195233,0.045137786677085456,-0.8652897417375446,1,Germany
12573.0,13,-0.4539661934723591,-0.8148728773682395,1.2753888651465177,1,France
12574.0,13,-0.6476896565625625,-0.7558769078417586,2.149335635846892,1,France
12576.0,25,0.241159174086606,0.3530659812734274,-0.6001598225363075,0,Poland
12577.0,13,0.9134935459879001,-0.3718580732189468,-0.6099794491733904,1,France
12578.0,18,0.5944196067805063,1.8265695282206158,-0.7474542220925504,1,Italy
12579.0,13,-0.41977969998585263,-0.5600013239899797,-0.23683363696424192,1,France
12580.0,14,-0.4995481847877011,-0.5549279354864075,1.4717813978881749,1,Germany
12581.0,14,-0.6021076652472205,-0.7770058390795278,-0.5608813159879761,1,Germany
12582.0,12,-0.5223391804453721,-0.4574740510985093,1.393224384791512,1,Finland
12584.0,18,0.6627925937535193,0.9510432603782208,-0.9143878749229589,1,Italy
12585.0,14,0.33232315671728996,1.0415696263275058,1.3441262516060979,1,Germany
12586.0,18,-0.636294158733727,-0.7951090747639618,-0.7867327286408817,1,Italy
12587.0,12,-0.727458141364411,-0.8317230472174539,-0.8751093683746275,1,Finland
12588.0,12,-0.659085154391398,-0.7594934799677991,-0.570700942625059,1,Finland
12589.0,13,-0.37419770867051066,-0.3196164341701133,-0.6688972089958876,1,France
12591.0,18,-0.47675718913003007,-0.5170812722519268,2.1591552624839747,1,Italy
12592.0,14,-0.567921171760714,-0.5326172511032277,-0.05026073085966769,1,Germany
12593.0,13,-0.5337346782742075,-0.5524829289786617,0.11667292197074083,1,France
12594.0,18,0.5830241089516708,2.4040596902959233,-0.5805205692621418,1,Italy
12596.0,29,-0.4653616913011946,-0.34855919870555324,-0.4528654229800647,0,Spain
12597.0,29,1.6655964026910428,2.7737752368484223,-0.7670934753667161,2,Spain
12598.0,13,0.7425610785553677,2.0805649542669333,-0.8554701151004618,1,France
12599.0,13,-0.06651926729195233,0.0735202372211669,-0.6688972089958876,1,France
12600.0,14,-0.032332773805445844,1.6510180609644731,-0.6688972089958876,1,Germany
12601.0,14,-0.44257069564352364,-0.3981826432856756,0.9120626795744521,1,Germany
12602.0,13,-0.636294158733727,-0.8224320224880202,-0.3743084098834019,1,France
12603.0,14,-0.7388536391932464,-0.2253614332965159,-0.7376345954554675,1,Germany
12604.0,13,-0.5907121674183851,-0.7194768734576943,-0.1779158771417448,1,France
12605.0,14,-0.7388536391932464,-0.9860640830189024,2.630497341063952,1,Germany
12607.0,32,1.5288504287450169,-0.978423437682197,-0.3841280365204848,0,USA
12609.0,14,-0.08931026294962331,0.16955805533999557,-0.18773550377882767,1,Germany
12610.0,18,0.49186012632098686,1.1181594551826404,-0.7278149688183847,1,Italy
12611.0,18,-0.032332773805445844,0.23727454807743636,-0.44304579634298186,1,Italy
12612.0,14,-0.5337346782742075,-0.32276438004883584,-0.3841280365204848,1,Germany
12613.0,14,1.0844260134204324,2.3009211657775164,-0.6492579557217218,1,Germany
12614.0,14,-0.545130176103043,-0.6569050819136351,1.7761898236377434,1,Germany
12615.0,13,0.4234871393479739,1.3557325875185997,-0.9340271281971246,1,France
12616.0,13,-0.36280221084167513,-0.3088482180089165,-0.11899811731924767,1,France
12617.0,13,-0.2944292238686622,-0.6162262861410157,-0.6688972089958876,1,France
12618.0,18,-0.6476896565625625,-0.7977883943953664,-0.7376345954554675,1,Italy
12619.0,14,0.30953216105961895,2.296672966970308,-0.7965523552779646,1,Germany
12620.0,13,0.27534566757311246,0.3861041317093415,-0.8063719819150474,1,France
12622.0,14,-0.6476896565625625,-0.794946074330112,1.324486998331932,1,Germany
12623.0,14,-0.567921171760714,-0.6676019853850226,1.7565505703635778,1,Germany
12624.0,13,-0.3400112151840042,-0.32527051171927523,0.08721404205949228,1,France
12625.0,14,0.263950169744277,1.684922151205214,1.128094465590275,1,Germany
12627.0,14,1.8479243679524107,3.5840911436238154,-0.8456504884633789,1,Germany
12628.0,14,-0.2830337260398267,-0.19438116333795447,-0.9143878749229589,1,Germany
12630.0,12,-0.043728271634281335,0.31628900838608565,-0.8554701151004618,1,Finland
12631.0,12,-0.41977969998585263,-0.3259123259275585,-0.3939476631575676,1,Finland
12633.0,14,0.40069614369030293,1.2023491792660184,-0.3743084098834019,1,Germany
12635.0,14,0.3779051480326319,0.7424332676319331,-0.0698999841338334,1,Germany
12638.0,30,-0.3286157173551687,-0.2941374288539797,-0.6296187024475561,0,Sweden
12639.0,30,-0.5223391804453721,-0.48320774459253296,1.393224384791512,0,Sweden
12640.0,13,-0.16907874775147178,0.21818312226278855,-0.7179953421813018,1,France
12641.0,30,-0.659085154391398,-0.7890373086030599,0.17559068179323797,0,Sweden
12642.0,14,-0.23745173472448472,0.05383793483381393,-0.708175715544219,1,Germany
12643.0,13,-0.4995481847877011,2.4289376315122357,0.3032458280753151,1,France
12644.0,14,-0.41977969998585263,-0.4915513293002152,0.3228850813494808,1,Germany
12645.0,14,0.0702267066540736,0.8098746971372525,-0.6197990758104732,1,Germany
12646.0,32,-0.26024273038215573,0.39380590220874045,-0.904568248285876,0,USA
12647.0,14,0.6855835894111902,2.7603175135287055,-0.7376345954554675,1,Germany
12648.0,14,-0.5337346782742075,-0.6544091377703113,0.5683757472765522,1,Germany
12649.0,14,-0.3969887043281816,-0.3633922381858772,0.09703366869657513,1,Germany
12650.0,13,-0.545130176103043,-0.6580868350590455,-0.9242075015600417,1,France
12651.0,13,-0.6704806522202335,-0.8622856285642754,2.3359085419514662,1,France
12652.0,13,-0.19186974340914276,-0.046743520378575557,2.208253395669389,1,France
12653.0,17,-0.2830337260398267,1.272867241960251,0.509457987454055,1,Israel
12654.0,14,-0.3400112151840042,-0.36515468037687726,-0.8456504884633789,1,Germany
12656.0,13,0.7083745850688612,3.078983361704897,-0.7867327286408817,1,France
12657.0,13,-0.1348922542649653,0.19524081119844125,-0.8456504884633789,1,France
12658.0,14,-0.36280221084167513,-0.2795081399159679,-0.7670934753667161,1,Germany
12659.0,13,-0.7160626435355755,-0.8850241890863106,-0.6590775823588046,1,France
12660.0,13,-0.6248986609048915,-0.7287271480786655,-0.8456504884633789,1,France
12662.0,14,1.8707153636100817,2.9102371625619803,-0.9438467548342074,1,Germany
12665.0,14,-0.727458141364411,-0.9155154577433228,2.2377122755806376,1,Germany
12666.0,17,-0.750249137022082,-1.2101285543995661,2.571579581241455,1,Israel
12667.0,12,-0.3969887043281816,-0.3466643186620503,-0.3841280365204848,1,Finland
12668.0,14,1.14140350256461,2.8349513371776434,-0.8849289950117103,1,Germany
12669.0,13,0.3893006458614674,0.6594558592753127,0.5290972407282207,1,France
12670.0,13,0.29813666323078347,2.063724971944835,-0.8554701151004618,1,France
12672.0,13,-0.659085154391398,-0.7482872001406313,2.2868104087660517,1,France
12673.0,14,-0.2944292238686622,-0.3564545322201488,-0.904568248285876,1,Germany
12674.0,13,0.263950169744277,0.9768788291434004,-0.8358308618262961,1,France
12676.0,30,-0.26024273038215573,0.37793373496262456,-0.708175715544219,0,Sweden
12679.0,13,-0.1348922542649653,0.10009949546578613,-0.44304579634298186,1,France
12680.0,13,-0.18047424558030725,-0.09943341062049581,-0.9438467548342074,1,France
12684.0,13,0.4234871393479739,1.3480308170192008,-0.8751093683746275,1,France
12685.0,13,1.0160530264474195,1.9383470757330574,-0.6787168356329704,1,France
12686.0,13,-0.6932716478779045,-0.8876118209736747,2.6992347275235318,1,France
12689.0,13,0.04743571099640261,0.2925826327880676,-0.6983560889071361,1,France
12690.0,13,-0.5907121674183851,-0.5821184453579629,1.0691767057677777,1,France
12691.0,13,-0.40838420215701715,0.07680062095239243,-0.6787168356329704,1,France
12693.0,14,-0.3058247216974977,-0.13188068448370452,0.23450844161573509,1,Germany
12694.0,13,-0.35140671301283966,-0.09244476701918929,-0.2662925168754905,1,France
12695.0,13,-0.4653616913011946,-0.38540748428270427,-0.8849289950117103,1,France
12697.0,30,-0.2830337260398267,-0.021794266472453618,-0.7474542220925504,0,Sweden
12701.0,14,-0.16907874775147178,-0.16575421214309832,-0.16809625050466195,1,Germany
12702.0,14,-0.636294158733727,-0.7553165938504002,-0.7572738487296332,1,Germany
12703.0,14,-0.5223391804453721,-0.6985720678164684,-0.32521027669798763,1,Germany
12704.0,12,0.2525546719154415,1.2840633342603034,-0.8849289950117103,1,Finland
12707.0,13,-0.3969887043281816,-0.3636876764722299,1.9136645965569035,1,France
12708.0,14,1.209776489537623,1.6869596566283354,-0.6590775823588046,1,Germany
12710.0,14,0.12720419579825107,0.17334781542700145,-0.0011625976742534166,1,Germany
12712.0,14,0.8451205590148871,3.3427486262550823,-0.7278149688183847,1,Germany
12713.0,14,-0.3400112151840042,-0.1139608242873516,-0.9438467548342074,1,Germany
12715.0,30,-0.5337346782742075,-0.617927603169322,0.08721404205949228,0,Sweden
12716.0,13,0.013249217509896131,0.09482235641990155,-0.9143878749229589,1,France
12717.0,15,-0.1348922542649653,0.020952597304634057,0.5290972407282207,1,Greece
12718.0,13,-0.5565256739318786,-0.7357056041528565,-0.25647289023840764,1,France
12719.0,13,-0.2944292238686622,-0.3589199137821257,-0.904568248285876,1,France
12721.0,13,1.095821511249268,1.6998570659566938,-0.6394383290846389,1,France
12722.0,13,-0.1234967564361298,-0.05713479803649479,-0.11899811731924767,1,France
12723.0,13,0.013249217509896131,-0.2397564091108687,-0.9143878749229589,1,France
12724.0,13,-0.16907874775147178,0.07232829654864102,-0.904568248285876,1,France
12725.0,18,-0.4995481847877011,-0.5426010276765226,2.689415100886449,1,Italy
12726.0,13,0.6400015980958483,1.6796042620508667,-0.6787168356329704,1,France
12727.0,13,0.8337250611860517,3.043306641746041,-0.8456504884633789,1,France
12728.0,13,-0.24884723255332022,-0.12640998242262347,-0.25647289023840764,1,France
12729.0,13,-0.47675718913003007,-0.5169182718180771,0.16577105515615512,1,France
12732.0,13,-0.636294158733727,-0.7377329220488623,0.8138664132036235,1,France
12733.0,32,-0.5223391804453721,-0.5872733340784602,1.3441262516060979,0,USA
12734.0,13,-0.727458141364411,-0.8659531383258939,2.5126618214189573,1,France
12735.0,13,-0.2830337260398267,-0.1842343863308098,2.139516009209809,1,France
12736.0,13,-0.727458141364411,-0.7400353031769895,2.3162692886773004,1,France
12738.0,14,-0.6476896565625625,-0.8201602039412398,2.6992347275235318,1,Germany
12739.0,33,-0.3400112151840042,0.05361380923727055,-0.18773550377882767,0,United Arab Emirates
12740.0,13,-0.4653616913011946,-0.5428047782188349,-0.32521027669798763,1,France
12743.0,35,0.7539565763842032,-0.42174639350407506,0.3621635878978122,0,Unspecified
12747.0,34,0.40069614369030293,3.2962731275536825,-0.9340271281971246,2,United Kingdom
12749.0,34,1.8593198657812462,2.9623158011769637,-0.9143878749229589,2,United Kingdom
12750.0,25,-0.6021076652472205,-0.6973699396168267,0.31306545471239794,0,Poland
12752.0,24,-0.16907874775147178,3.4702455281069056,-0.1582766238675791,2,Norway
12754.0,19,-0.032332773805445844,2.0260005590357415,1.3637655048802635,1,Japan
12755.0,19,-0.7046671457067399,1.2660925364283722,1.5012402777994234,1,Japan
12756.0,19,-0.727458141364411,-0.8642416337704719,-0.09935886404508196,1,Japan
12757.0,26,3.5230625487912284,3.3285574009830414,-0.7965523552779646,2,Portugal
12758.0,26,0.33232315671728996,1.8655164443835819,0.1952299350674037,2,Portugal
12759.0,23,0.30953216105961895,0.5817352149103457,-0.44304579634298186,2,Netherlands
12762.0,26,0.013249217509896131,0.9556989602700532,-0.8751093683746275,2,Portugal
12763.0,19,-0.567921171760714,-0.4750780979542785,0.4014420944461436,1,Japan
12764.0,20,-0.26024273038215573,0.7472214053762685,2.1591552624839747,1,Lebanon
12769.0,4,-0.40838420215701715,0.18662216325863756,1.393224384791512,1,Brazil
12770.0,19,-0.636294158733727,0.39836991435653246,1.118274838953192,1,Japan
12772.0,26,-0.1462877520938008,-0.0692172051956049,-0.36448878324631906,0,Portugal
12775.0,23,-0.009541778147774857,0.3981559762871047,-0.7867327286408817,2,Netherlands
12778.0,23,-0.19186974340914276,-0.15911194446372245,-0.7572738487296332,0,Netherlands
12779.0,25,1.0388440221050905,2.962825177532744,-0.7474542220925504,2,Poland
12781.0,8,-0.4311751978146881,-0.2574317686564471,-0.7474542220925504,1,Czech Republic
12782.0,26,0.4462781350056449,1.3375274765630099,-0.904568248285876,2,Portugal
12783.0,26,0.20697268060009952,0.6555234738086883,-0.9340271281971246,2,Portugal
12784.0,26,-0.1007057607784588,-0.3932315051074906,-0.8652897417375446,0,Portugal
12785.0,26,-0.6021076652472205,-0.6669805462309706,-0.9242075015600417,0,Portugal
12787.0,23,-0.545130176103043,-0.5060685554399554,-0.8554701151004618,0,Netherlands
12789.0,23,-0.727458141364411,-0.8848510011253452,-0.3153906500609048,0,Netherlands
12790.0,23,-0.5337346782742075,-0.6474103066418893,0.9317019328486178,0,Netherlands
12791.0,23,-0.750249137022082,-0.782211665435603,2.7188739807976976,0,Netherlands
12792.0,26,-0.4881526869588656,-0.5703722265936679,1.5699776642590035,0,Portugal
12793.0,26,-0.4995481847877011,-0.4227142085800577,2.3359085419514662,0,Portugal
12794.0,26,-0.26024273038215573,-0.1018784171282415,-0.433226169705899,0,Portugal
12795.0,26,-0.613503163076056,-0.53987077040954,-0.7670934753667161,0,Portugal
12797.0,26,-0.5793166695895495,-0.7806020361513373,2.5813992078785373,0,Portugal
12802.0,23,-0.47675718913003007,-0.5581064439464768,0.8531449197519549,0,Netherlands
12808.0,26,-0.4539661934723591,-0.48570368873585673,-0.5903401958992247,0,Portugal
12809.0,26,-0.47675718913003007,-0.48498037431064867,0.6960308935586292,0,Portugal
12811.0,26,-0.41977969998585263,-0.4539186041351624,1.609256170807335,0,Portugal
12812.0,19,-0.6021076652472205,-0.7444770649993943,-0.5117831828025619,1,Japan
12814.0,25,-0.750249137022082,-0.8501420962424717,0.04793553551116086,0,Poland
12815.0,25,-0.23745173472448472,0.10497932095416192,0.49963836081697216,0,Poland
